coverage_ratio,crop_path,image_id,source_path,split,status
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000039.jpg,39,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140914_jpg.rf.7518f2fdee02eff016c18f8cbae9f142.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000040.jpg,40,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135249_jpg.rf.ba00a3ac06d82cf84245800c60c66edb.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000041.jpg,41,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_140144_jpg.rf.12f5cb59a459f0c176dc4d33066e5e3b.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000042.jpg,42,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140017_jpg.rf.42d4e687a1a0559480193075dee488e4.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000043.jpg,43,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250211_160515_jpg.rf.95dc8fd54d05c229bc08167a1a8fd4bb.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000044.jpg,44,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153503_jpg.rf.7932e1b12f72224664a0d2ff6c46e0e4.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000045.jpg,45,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_134401_jpg.rf.6b189ecefa6fd7dc2df43c1102315a37.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000046.jpg,46,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_140246_jpg.rf.40a25496be4be33bd0f0200bc6542408.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000047.jpg,47,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153512_jpg.rf.ecc452724fae87e5d89ed340e2422bbf.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000048.jpg,48,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\IMG_0080_JPEG.rf.998edb62545605d5dc2ea613c122cd93.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000049.jpg,49,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250312_123746_jpg.rf.93231076127fb47812d6a6231c36e06b.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000050.jpg,50,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250312_123750_jpg.rf.668a97626fa6ab5388884095d5cbcf26.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000051.jpg,51,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_141534_jpg.rf.2296f68e189907bd0ad357247e2fdae2.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000052.jpg,52,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250312_130821_jpg.rf.9ed5a488f5d343ae37d528fb381e9c85.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000053.jpg,53,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153941_jpg.rf.0f48198e2b98ae343f812a057ef846cb.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000054.jpg,54,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153743_jpg.rf.a11a64521999c2cba3231ba222779162.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000055.jpg,55,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250211_160458_jpg.rf.edfb49532de17a65951e3e2a07aedbc2.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000056.jpg,56,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140309_jpg.rf.d4d9dd9917ce7b8d2f1a4dbc4bb56f71.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000057.jpg,57,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140934_jpg.rf.4c5915fe23d5a9032f2033063b1fdc3e.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000058.jpg,58,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_140021_jpg.rf.04264a35b9e66a3732b6a616f8f354cb.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000059.jpg,59,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_134525_jpg.rf.9d6dca203fdf9057bfa36429dd24db2f.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000060.jpg,60,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140024_jpg.rf.43cb8f20ea32acd58f9aa3c3509dde2d.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000061.jpg,61,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_134436_jpg.rf.ea8faf2620618002050c82c589640c16.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000062.jpg,62,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_140256_jpg.rf.ba17119259ca786833ca0237e9fe9926.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000063.jpg,63,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140850_jpg.rf.790f2cb73d2a352f5e1640d938570974.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000064.jpg,64,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_140159_jpg.rf.6df706fcaa509da76dd0e0bd875f2558.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000065.jpg,65,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140356_jpg.rf.1aa95c4711364881f57522a23697af31.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000066.jpg,66,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135955_jpg.rf.a5f8254f6422f3a0edb5c665c6d40bb6.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000067.jpg,67,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153233_jpg.rf.1c83ddf193dfc338e89b8a65548ca6fc.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000068.jpg,68,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250312_123849_jpg.rf.0201ca9d125d0b7b2865a995643f9b06.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000069.jpg,69,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153738_jpg.rf.8fa5a551c380f506fa18184ee97e81d2.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000070.jpg,70,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_141336_jpg.rf.6eed0d2c4356fae36f8c4d0add4057ad.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000071.jpg,71,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_134531_jpg.rf.c026a074d235e1a5a063d0d817873563.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000072.jpg,72,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_134415_jpg.rf.b050e75785df74abbb1c630b3eac4913.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000073.jpg,73,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_134928_jpg.rf.8158a3e8181d30235e63f4c158452cf5.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000074.jpg,74,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153207_jpg.rf.c911f135e1fceb31298b5c658329f7c1.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000075.jpg,75,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153438_jpg.rf.241b07918d1543b4798db586751d42c6.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000076.jpg,76,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_141256_jpg.rf.ad5f2ffd46faaff12b6cefbb9142b416.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000077.jpg,77,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140638_jpg.rf.92702233f948c7b18928cfe6f23605fb.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000078.jpg,78,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_140007_jpg.rf.2a5fe6c7b5e96be18e07939ab7d0b272.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000079.jpg,79,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140354_jpg.rf.8dd2026fff29dee26851e54c1fcd00e8.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000080.jpg,80,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250211_160508_jpg.rf.5e4dfeb2ef186f6d6860e0ecd66673d9.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000081.jpg,81,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_154611_jpg.rf.e1087e0deff483817fbe422d0ecdcac9.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000082.jpg,82,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135451_jpg.rf.99750c717e56d8ab55b1dc3020fe6406.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000083.jpg,83,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135722_jpg.rf.47902727ff3e2d0eeb0f740a3c88da8c.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000084.jpg,84,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_135949_jpg.rf.3610b4479e3ba90b18c4e14591c1bfa3.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000085.jpg,85,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_140000_jpg.rf.cace28df84034ed14a699ad3ddd7a9a0.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000086.jpg,86,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_154324_jpg.rf.6fbfec2d55c0ac8f0f250663965a84b3.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000087.jpg,87,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_134439_jpg.rf.60d4ef35540aa17619b7a21640778422.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000088.jpg,88,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135150_jpg.rf.63ba4532f4ded226910029e515d7d971.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000089.jpg,89,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_154805_jpg.rf.a741b111c2b8b1faa4a0b4cd67b8328e.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000090.jpg,90,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140640_jpg.rf.819c03cd1389244914feaee21f21e287.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000091.jpg,91,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250312_123857_jpg.rf.63113f5cef6afa122bc9e962c178b368.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000092.jpg,92,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_154157_jpg.rf.d903bb3b0fd17fd98477923431f49107.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000093.jpg,93,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_154810_jpg.rf.7fd9e385c75a0d7c2f69dcb7d8d82a8e.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000094.jpg,94,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_134522_jpg.rf.6c063b18ddc98324c47ee8619ceb8dcd.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000095.jpg,95,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153211_jpg.rf.32540092cdaec4a3cc690de36f344340.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000096.jpg,96,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_154546_jpg.rf.8e582d256b8a1ad3f0a6a50e843a173a.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000097.jpg,97,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250312_130814_jpg.rf.d5dcfe2290eadcab63b7eb830a422074.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000098.jpg,98,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135929_jpg.rf.4effd34c557ec0cd61f973a20a6c16b8.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000099.jpg,99,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153416_jpg.rf.b87d1536e7150ad3e5dda0cad1057fd1.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000100.jpg,100,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140351_jpg.rf.a0be25ae0585a7352bd93a0eff44994e.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000101.jpg,101,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153413_jpg.rf.ee797309209db76827b2adf9e2176a2f.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000102.jpg,102,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153909_jpg.rf.0514fe1ee4545cbbab309fd7e1d7d72e.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000103.jpg,103,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135539_jpg.rf.098a80f89ef9ebf12ee38dff10764914.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000104.jpg,104,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135437_jpg.rf.eb9d1d645a4c7ec9b297cc73ce349fc3.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000105.jpg,105,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_154209_jpg.rf.fce44be4ee49497c46e33ed5b78243aa.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000106.jpg,106,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153639_jpg.rf.f06b7e724f51aa07b7c8ab673934a921.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000107.jpg,107,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_154107_jpg.rf.71ffaa4e911f1e1180e68050a6e8f2a3.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000108.jpg,108,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250312_123828_jpg.rf.a1b36aaddd92a147969f86822ff0cab6.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000109.jpg,109,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_153432_jpg.rf.24bb1f2bd700b4cc819f95b2acab85c9.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000110.jpg,110,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250127_154314_jpg.rf.052a91473015816fd9eb00270a1508b5.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000111.jpg,111,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_134158_jpg.rf.2e91e4c3ef414224d7443e802c30e48f.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000112.jpg,112,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_140146_jpg.rf.739651851ae87740b46b1d684b167a24.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000113.jpg,113,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135449_jpg.rf.bb18f57e051e56a2a054e11b877854fa.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000114.jpg,114,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_140143_jpg.rf.f18770c1eb4b026c98824027201530eb.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000115.jpg,115,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_140407_jpg.rf.5cae27aa5bef21af8ececc2d4845d48d.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000116.jpg,116,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135435_jpg.rf.cfdf57c5a7644d7e7cce20ea0e19d104.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000117.jpg,117,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_134339_jpg.rf.a9cc77775c32644494b5f02caa186f49.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000118.jpg,118,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250324_135945_jpg.rf.e019246b804bec7e88b47b70ddffd547.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000119.jpg,119,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_134534_jpg.rf.63baf6240c8617e5baf91c17241f1b2d.jpg,val,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\val\000120.jpg,120,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\valid\20250224_135732_jpg.rf.2aabdc9740cc4d7f11c8987820fbdd4d.jpg,val,ok
